,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Month,Seasons
19397,19397,8024202520,5/9/2014,445000.0,2,2.0,1150,6634,1.0,0.0,0.0,Good,7,860,290.0,1940,0.0,98115,47.7001,-122.309,1680,6892,5,Spring
19398,19398,7340600068,5/14/2014,215000.0,2,1.0,1240,7200,1.0,0.0,0.0,Good,7,1240,0.0,1967,0.0,98168,47.4971,-122.282,1130,9200,5,Spring
19399,19399,8682260850,7/29/2014,504975.0,2,2.5,1900,4871,2.0,0.0,0.0,Good,8,1900,0.0,2005,0.0,98053,47.7132,-122.034,1640,4780,7,Summer
19400,19400,6804600720,8/1/2014,495000.0,4,2.25,2350,10072,2.0,0.0,0.0,Good,8,2350,0.0,1980,0.0,98011,47.7628,-122.168,2210,9687,8,Summer
19401,19401,1865820300,3/11/2015,205000.0,3,1.0,1120,8342,1.0,0.0,0.0,Very_Good,7,1120,0.0,1976,0.0,98042,47.3732,-122.116,1190,6660,3,Winter
19402,19402,3163600076,7/30/2014,152275.0,1,1.0,1020,6871,1.0,0.0,0.0,Good,6,1020,0.0,1937,0.0,98146,47.5051,-122.338,1260,6933,7,Summer
19403,19403,5418500650,3/25/2015,586000.0,4,2.25,1930,8338,1.0,0.0,0.0,Good,8,1930,0.0,1968,0.0,98125,47.7026,-122.285,2280,7616,3,Winter
19404,19404,8682220230,10/17/2014,779950.0,2,2.5,2680,7625,1.0,0.0,0.0,Good,9,2680,0.0,2002,0.0,98053,47.7094,-122.024,2310,7395,10,Fall
19405,19405,3578401210,12/18/2014,557000.0,4,1.75,2660,11315,2.0,0.0,0.0,Very_Good,8,2660,0.0,1983,0.0,98074,47.6204,-122.044,1980,11315,12,Winter
19406,19406,9122001225,10/29/2014,610000.0,4,2.25,2200,7200,1.0,0.0,2.0,Very_Good,8,1220,980.0,1958,0.0,98144,47.5818,-122.296,1940,6000,10,Fall
19407,19407,5667100025,7/8/2014,405000.0,3,1.5,1010,7683,1.5,0.0,0.0,Excellent,7,1010,0.0,1953,0.0,98125,47.72,-122.318,1550,7271,7,Summer
19408,19408,5089700750,5/9/2014,320000.0,4,2.25,2310,7490,2.0,0.0,0.0,Good,8,2310,0.0,1980,0.0,98055,47.4379,-122.192,2310,8480,5,Spring
19409,19409,3331500650,9/19/2014,356000.0,3,1.0,920,3863,1.0,0.0,0.0,Good,6,920,0.0,1970,0.0,98118,47.5524,-122.27,1080,5150,9,Summer
19410,19410,9528102865,2/26/2015,794500.0,5,3.0,3030,4120,1.5,0.0,0.0,Very_Good,7,1930,1100.0,1913,0.0,98115,47.6771,-122.319,1280,3090,2,Winter
19411,19411,6928000590,5/8/2014,349000.0,3,1.75,1590,9620,1.0,0.0,0.0,Good,7,1590,0.0,1988,0.0,98059,47.4815,-122.152,2980,9398,5,Spring
19412,19412,1423069162,6/4/2014,549000.0,4,2.25,2740,88426,2.0,0.0,0.0,Good,7,2740,0.0,1991,0.0,98027,47.4734,-122.006,2740,62726,6,Spring
19413,19413,7877400245,7/18/2014,193000.0,3,1.0,960,10761,1.0,0.0,0.0,Very_Good,6,960,0.0,1962,0.0,98002,47.2819,-122.224,960,10761,7,Summer
19414,19414,7430500301,10/16/2014,700000.0,3,1.5,2240,7227,2.0,0.0,1.0,Good,9,1440,800.0,1977,0.0,98008,47.6208,-122.093,3150,16150,10,Fall
19415,19415,7852010900,3/24/2015,523000.0,3,2.5,2400,6182,2.0,0.0,0.0,Good,8,2400,0.0,1998,0.0,98065,47.5363,-121.87,2420,5829,3,Winter
19416,19416,4022900652,11/18/2014,565000.0,5,3.25,2860,20790,1.0,0.0,0.0,Very_Good,7,1800,1060.0,1965,0.0,98155,47.7757,-122.295,1920,9612,11,Fall
19417,19417,7852030790,5/5/2015,500000.0,4,2.5,2960,5027,2.0,0.0,0.0,Good,7,2960,0.0,2000,0.0,98065,47.5328,-121.881,2760,5500,5,Spring
19418,19418,3528900330,7/7/2014,1450000.0,4,3.25,3770,4103,2.0,0.0,0.0,Excellent,9,2710,1060.0,1925,0.0,98109,47.64100000000001,-122.349,2560,4160,7,Summer
19419,19419,2623069106,2/19/2015,710000.0,6,3.5,3830,68825,2.0,0.0,0.0,Good,9,3830,0.0,1995,0.0,98027,47.4574,-122.003,2410,68825,2,Winter
19420,19420,88000173,10/15/2014,333000.0,4,2.0,2750,9001,1.0,0.0,0.0,Good,8,2750,0.0,2008,0.0,98055,47.457,-122.189,1340,11050,10,Fall
19421,19421,3179102305,7/17/2014,580000.0,3,1.75,2100,6874,1.0,0.0,0.0,Good,7,1300,800.0,1943,0.0,98115,47.6724,-122.279,2220,5912,7,Summer
19422,19422,5379803386,8/1/2014,289950.0,4,1.75,1500,8400,1.0,0.0,0.0,Good,7,1200,300.0,1956,0.0,98188,47.4531,-122.273,1780,9913,8,Summer
19423,19423,8127700845,2/19/2015,375000.0,2,1.0,710,4618,1.0,0.0,1.0,Good,5,710,0.0,1925,0.0,98199,47.64,-122.394,1810,4988,2,Winter
19424,19424,8562901010,9/26/2014,505000.0,2,3.0,2770,10800,1.5,0.0,0.0,Excellent,8,1910,860.0,1984,0.0,98074,47.6082,-122.057,2140,10800,9,Summer
19425,19425,4058200915,7/21/2014,324950.0,3,1.75,2050,6720,1.0,0.0,2.0,Good,7,1050,1000.0,1939,0.0,98178,47.5058,-122.235,2380,7260,7,Summer
19426,19426,8861700110,7/14/2014,490000.0,4,2.25,1960,10275,2.0,0.0,0.0,Good,7,1960,0.0,1965,0.0,98052,47.6887,-122.124,1560,10275,7,Summer
19427,19427,6822100155,5/12/2014,630000.0,4,2.0,1770,6000,2.0,0.0,0.0,Excellent,7,1770,0.0,1911,0.0,98199,47.6493,-122.401,1340,6000,5,Spring
19428,19428,3345700215,6/20/2014,595000.0,3,2.75,3290,22649,2.0,0.0,0.0,Very_Good,8,3290,0.0,1993,0.0,98056,47.5241,-122.193,2750,6119,6,Spring
19429,19429,582000644,5/1/2015,872500.0,4,2.0,1990,6000,1.0,0.0,0.0,Good,9,1260,730.0,1956,2015.0,98199,47.6515,-122.397,1770,6000,5,Spring
19430,19430,6126601380,2/22/2015,490000.0,2,1.0,1760,5250,1.0,0.0,2.0,Very_Good,7,1000,291.851723974838,1951,0.0,98126,47.5577,-122.379,1760,5400,2,Winter
19431,19431,3303850330,12/16/2014,1900000.0,4,3.25,5080,27755,2.0,0.0,0.0,Good,11,5080,0.0,2001,0.0,98006,47.5423,-122.111,4730,22326,12,Winter
19432,19432,3343902281,5/5/2015,310000.0,2,1.0,1020,8102,1.0,0.0,0.0,Good,7,1020,0.0,1956,0.0,98056,47.5135,-122.193,1770,7291,5,Spring
19433,19433,2023059052,5/4/2015,450000.0,3,1.0,1350,92721,1.0,0.0,0.0,Not_Good,6,1200,150.0,1946,0.0,98055,47.4657,-122.198,1860,8096,5,Spring
19434,19434,7504001430,10/23/2014,539000.0,3,1.5,1740,12000,2.0,0.0,0.0,Good,9,1740,0.0,1974,0.0,98074,47.6276,-122.053,2580,12224,10,Fall
19435,19435,9290850330,7/7/2014,888550.0,3,2.5,3540,38322,2.0,0.0,0.0,Good,10,3540,0.0,1989,0.0,98053,47.6892,-122.048,3540,35926,7,Summer
19436,19436,7955080300,7/14/2014,269950.0,3,2.5,1520,8720,1.0,0.0,0.0,Good,7,1080,440.0,1981,0.0,98058,47.4267,-122.157,1720,7551,7,Summer
19437,19437,3755100220,8/19/2014,300000.0,3,1.75,1310,9761,1.0,0.0,0.0,Good,7,1310,0.0,1967,0.0,98034,47.721,-122.228,1490,9600,8,Summer
19438,19438,3425059076,9/22/2014,780000.0,2,3.25,3000,24004,1.0,0.0,0.0,Good,10,2410,590.0,1952,0.0,98005,47.611,-122.157,4270,24506,9,Summer
19439,19439,8728550150,7/15/2014,545000.0,3,2.5,2660,20369,2.0,0.0,0.0,Good,8,2660,0.0,1992,0.0,98027,47.5234,-122.055,2720,12927,7,Summer
19440,19440,2108500110,4/15/2015,278000.0,3,2.25,2120,9804,2.0,0.0,0.0,Good,7,2120,0.0,1994,0.0,98042,47.3596,-122.16,2120,7200,4,Spring
19441,19441,7941130110,12/1/2014,342000.0,3,2.25,1200,2845,2.0,0.0,0.0,Good,7,1200,0.0,1986,0.0,98034,47.7151,-122.203,1220,2140,12,Winter
19442,19442,1545807180,5/6/2015,190000.0,4,1.75,1900,9861,1.0,0.0,0.0,Very_Good,7,1900,0.0,1967,0.0,98038,47.3615,-122.057,1720,7967,5,Spring
19443,19443,1972200382,11/21/2014,387000.0,2,1.5,1010,948,3.0,0.0,0.0,Good,8,1010,0.0,1999,0.0,98103,47.6529,-122.355,1330,1318,11,Fall
19444,19444,2473420100,3/4/2015,279950.0,3,2.25,1850,7480,2.0,0.0,0.0,Good,7,1850,0.0,1978,0.0,98058,47.452,-122.159,1870,7480,3,Winter
19445,19445,722059020,3/18/2015,550000.0,6,4.5,4520,40164,2.0,0.0,0.0,Good,9,3580,940.0,1953,2008.0,98031,47.407,-122.216,2870,13068,3,Winter
19446,19446,1626079154,5/20/2014,439000.0,3,2.0,2010,251341,2.0,0.0,0.0,Good,8,1510,500.0,2003,0.0,98019,47.7416,-121.91,1780,108900,5,Spring
19447,19447,1152000040,10/10/2014,774888.0,3,2.25,2420,23507,1.0,0.0,0.0,Very_Good,8,2420,0.0,1969,0.0,98027,47.5107,-122.027,2540,22257,10,Fall
19448,19448,5152960330,6/10/2014,480000.0,5,2.5,2732,9500,1.0,0.0,2.0,Very_Good,8,1870,862.0,1975,0.0,98003,47.3436,-122.323,2720,10000,6,Spring
19449,19449,6431000206,5/8/2014,835000.0,4,2.0,1910,6960,1.5,0.0,0.0,Excellent,8,1910,291.851723974838,1941,0.0,98103,47.6893,-122.348,1360,3300,5,Spring
19450,19450,2397101185,3/3/2015,1500000.0,5,3.5,3520,5400,2.0,0.0,0.0,Good,9,2400,1120.0,2008,0.0,98119,47.6364,-122.363,1360,3600,3,Winter
19451,19451,2922700865,3/26/2015,771000.0,4,2.0,2220,3760,1.5,0.0,0.0,Very_Good,7,1370,850.0,1929,0.0,98117,47.6876,-122.368,1620,3760,3,Winter
19452,19452,3271800870,8/7/2014,1230000.0,4,2.25,2020,5800,1.0,0.0,3.0,Very_Good,9,1760,260.0,1941,0.0,98199,47.6471,-122.412,3100,5800,8,Summer
19453,19453,1562200090,10/17/2014,600000.0,4,2.5,2090,7290,1.0,0.0,0.0,Excellent,8,1420,670.0,1966,0.0,98007,47.624,-122.142,2110,8436,10,Fall
19454,19454,1431700210,7/2/2014,305000.0,3,1.0,1580,7424,1.0,0.0,0.0,Good,7,1010,570.0,1962,0.0,98058,47.4607,-122.171,1710,7772,7,Summer
19455,19455,2566300100,3/27/2015,1390000.0,5,1.75,2650,11340,1.0,0.0,0.0,Good,8,2650,0.0,1955,0.0,98004,47.62600000000001,-122.213,2780,13204,3,Winter
19456,19456,5379806155,9/10/2014,216500.0,3,1.0,1020,11652,1.0,0.0,0.0,Very_Good,6,1020,0.0,1971,0.0,98188,47.4459,-122.278,1690,11652,9,Summer
19457,19457,952006857,1/22/2015,370000.0,3,2.5,1070,1219,2.0,0.0,0.0,Good,7,720,350.0,2004,0.0,98116,47.5618,-122.384,1070,1254,1,Winter
19458,19458,3792400110,6/30/2014,492650.0,4,1.75,2120,9786,1.0,0.0,0.0,Good,8,1640,480.0,1967,0.0,98177,47.7753,-122.365,2310,8787,6,Spring
19459,19459,3755100540,7/25/2014,431200.0,5,1.75,1360,10609,1.0,0.0,0.0,Good,7,1060,300.0,1966,0.0,98034,47.7203,-122.229,1490,9935,7,Summer
19460,19460,2122059014,4/9/2015,277500.0,4,2.0,1700,12048,2.0,0.0,0.0,Good,7,1700,0.0,1990,0.0,98030,47.3748,-122.186,1960,7650,4,Spring
19461,19461,110000040,3/17/2015,278000.0,5,1.5,1820,8712,1.0,0.0,0.0,Excellent,7,1090,730.0,1960,0.0,98032,47.3712,-122.289,1820,8712,3,Winter
19462,19462,3876800580,9/2/2014,351000.0,4,1.0,1430,8400,1.0,0.0,0.0,Good,6,730,700.0,1969,0.0,98072,47.7417,-122.172,1310,8240,9,Summer
19463,19463,3127200021,6/16/2014,850000.0,4,3.5,4140,7089,2.0,0.0,0.0,Good,10,3160,980.0,2003,0.0,98034,47.7059,-122.2,2640,8896,6,Spring
19464,19464,2397101460,8/11/2014,885000.0,2,2.0,1313,3600,1.0,0.0,0.0,Good,8,1313,0.0,1904,2012.0,98119,47.6369,-122.365,1080,3600,8,Summer
19465,19465,1720069146,7/15/2014,399950.0,3,2.0,1590,87120,1.0,0.0,3.0,Good,8,1590,0.0,1998,0.0,98022,47.2241,-122.072,2780,183161,7,Summer
19466,19466,7878400043,8/5/2014,185000.0,3,1.75,1080,9262,1.0,0.0,0.0,Good,7,1080,0.0,1968,0.0,98178,47.4883,-122.248,1090,9262,8,Summer
19467,19467,9282801030,9/25/2014,440000.0,5,3.0,2730,6000,1.0,0.0,0.0,Good,8,1470,1260.0,1979,0.0,98178,47.4994,-122.234,2590,6000,9,Summer
19468,19468,6072800265,8/13/2014,2400000.0,4,3.25,3800,19798,2.0,0.0,0.0,Good,10,3800,0.0,1969,2009.0,98006,47.5684,-122.19,3940,18975,8,Summer
19469,19469,5267000180,8/21/2014,299000.0,3,2.25,2540,9961,1.0,0.0,0.0,Very_Good,8,1320,1220.0,1969,0.0,98031,47.41,-122.208,1870,10251,8,Summer
19470,19470,2722049077,8/28/2014,299500.0,3,1.75,1810,34500,1.0,0.0,0.0,Good,8,1230,580.0,1980,0.0,98032,47.3707,-122.275,2090,9735,8,Summer
19471,19471,1115100278,3/17/2015,420000.0,3,1.5,1540,7506,1.0,0.0,0.0,Excellent,7,1540,0.0,1961,0.0,98155,47.7565,-122.325,2180,7653,3,Winter
19472,19472,8075400530,6/27/2014,234000.0,4,1.0,1390,18000,1.0,0.0,0.0,Good,7,1390,0.0,1955,2013.0,98032,47.3885,-122.284,1390,18000,6,Spring
19473,19473,1997200245,7/14/2014,540000.0,2,1.75,1460,4800,1.0,0.0,0.0,Excellent,7,850,610.0,1950,0.0,98103,47.6928,-122.339,2050,5592,7,Summer
19474,19474,926069009,6/9/2014,649950.0,4,2.5,2350,63162,2.0,0.0,0.0,Very_Good,8,2350,0.0,1994,0.0,98077,47.7545,-122.047,2370,63162,6,Spring
19475,19475,6381500110,1/8/2015,330000.0,3,1.0,1160,7912,1.0,0.0,0.0,Very_Good,7,1160,0.0,1956,0.0,98125,47.7336,-122.306,1190,7482,1,Winter
19476,19476,7203100850,4/27/2015,840000.0,4,3.25,3500,5960,2.0,0.0,0.0,Good,9,3500,0.0,2010,0.0,98053,47.6944,-122.022,3390,6856,4,Spring
19477,19477,3529300330,11/7/2014,370000.0,3,2.5,1980,6922,2.0,0.0,0.0,Excellent,8,1980,0.0,1991,0.0,98031,47.396,-122.184,2090,7697,11,Fall
19478,19478,3204800330,6/25/2014,410000.0,3,1.5,1250,7700,1.0,0.0,0.0,Excellent,7,1250,0.0,1968,0.0,98056,47.5383,-122.178,1430,7700,6,Spring
19479,19479,6411600411,12/9/2014,257000.0,2,1.0,770,7200,1.0,0.0,0.0,Good,7,770,0.0,1951,0.0,98125,47.7143,-122.325,1320,7139,12,Winter
19480,19480,8685500145,12/30/2014,350000.0,3,1.0,1920,6710,1.0,0.0,0.0,Good,7,1320,600.0,1959,0.0,98118,47.5346,-122.286,1810,5600,12,Winter
19481,19481,7277100610,8/25/2014,380000.0,2,1.0,1120,7560,1.0,0.0,1.0,Good,6,1120,0.0,1947,0.0,98177,47.77,-122.39,1120,7200,8,Summer
19482,19482,1775800750,3/10/2015,344000.0,3,1.0,1150,12402,1.0,0.0,0.0,Very_Good,6,1150,0.0,1969,0.0,98072,47.7422,-122.099,1400,13600,3,Winter
19483,19483,2856101105,5/27/2014,488000.0,3,2.5,1590,2550,3.0,0.0,0.0,Good,7,1590,0.0,1985,0.0,98117,47.6772,-122.393,1260,5100,5,Spring
19484,19484,4443800705,10/8/2014,465000.0,3,1.0,910,3880,1.0,0.0,0.0,Good,7,780,130.0,1942,0.0,98117,47.6862,-122.392,1220,3880,10,Fall
19485,19485,3878900464,5/4/2015,229500.0,2,1.75,1870,6625,1.0,0.0,0.0,Good,7,960,910.0,1948,0.0,98178,47.5071,-122.249,1680,6000,5,Spring
19486,19486,8151600900,11/12/2014,445000.0,5,3.0,2420,11250,2.0,0.0,0.0,Good,8,2420,0.0,2013,0.0,98146,47.5082,-122.362,1510,9950,11,Fall
19487,19487,1612500155,3/17/2015,246000.0,4,1.5,2120,7110,1.5,0.0,0.0,Good,6,2120,0.0,1919,0.0,98030,47.3846,-122.227,1540,7110,3,Winter
19488,19488,4140500180,6/4/2014,545000.0,5,2.5,2730,17240,1.0,0.0,0.0,Excellent,7,1660,1070.0,1958,0.0,98028,47.7646,-122.267,2250,13200,6,Spring
19489,19489,3342103174,8/13/2014,518000.0,4,2.5,2560,5672,2.0,0.0,1.0,Good,8,2560,0.0,2005,0.0,98056,47.5222,-122.201,2190,6788,8,Summer
19490,19490,2078500210,10/31/2014,565000.0,4,2.5,2620,10016,2.0,0.0,0.0,Good,8,2620,0.0,1996,0.0,98056,47.5295,-122.179,2620,10016,10,Fall
19491,19491,3955900910,4/10/2015,445000.0,4,2.5,2760,8558,2.0,0.0,0.0,Good,7,2760,0.0,2001,0.0,98056,47.4802,-122.189,2760,7703,4,Spring
19492,19492,3472800068,7/17/2014,968000.0,5,2.5,2900,9799,1.0,0.0,0.0,Good,8,1450,1450.0,1959,0.0,98004,47.6255,-122.208,2810,9687,7,Summer
19493,19493,8928100205,3/31/2015,725000.0,3,2.0,1820,6324,1.0,0.0,0.0,Excellent,7,910,910.0,1945,0.0,98115,47.6823,-122.27,1850,6440,3,Winter
19494,19494,2473400110,8/26/2014,315500.0,3,1.75,1870,8400,1.0,0.0,0.0,Good,7,990,880.0,1977,0.0,98058,47.45399999999999,-122.164,1750,8400,8,Summer
19495,19495,2558720120,5/5/2014,487585.0,4,1.75,2010,9211,1.0,0.0,0.0,Good,7,1470,540.0,1977,0.0,98034,47.7206,-122.171,1840,8500,5,Spring
19496,19496,2023049361,3/23/2015,246500.0,2,1.0,940,6000,1.0,0.0,0.0,Not_Good,7,940,0.0,1954,0.0,98148,47.4631,-122.329,1890,8547,3,Winter
19497,19497,6821101285,8/14/2014,819000.0,3,1.75,1850,6000,1.5,0.0,0.0,Good,8,1650,200.0,1913,1999.0,98199,47.6528,-122.401,1540,6000,8,Summer
19498,19498,2780910100,12/18/2014,349900.0,5,2.5,2530,4229,2.0,0.0,0.0,Good,7,2530,0.0,2004,0.0,98038,47.3531,-122.021,2070,4879,12,Winter
19499,19499,9357000230,8/22/2014,267000.0,3,1.0,940,4700,1.0,0.0,0.0,Very_Good,6,940,0.0,1942,0.0,98146,47.5117,-122.378,1020,5700,8,Summer
19500,19500,3649100015,5/13/2015,480000.0,3,2.25,1820,15000,1.0,0.0,0.0,Good,7,1480,340.0,1978,0.0,98028,47.7401,-122.249,1930,13600,5,Spring
19501,19501,1189000180,9/10/2014,525000.0,2,1.0,1510,3360,1.0,0.0,0.0,Good,7,880,630.0,1924,0.0,98122,47.6135,-122.297,1330,3360,9,Summer
19502,19502,3905120610,6/25/2014,578000.0,4,2.5,2070,5415,2.0,0.0,0.0,Good,8,2070,0.0,1996,0.0,98029,47.5706,-122.006,2120,5331,6,Spring
19503,19503,993002177,5/6/2015,345000.0,3,2.5,1380,1547,3.0,0.0,0.0,Good,8,1380,0.0,2000,0.0,98103,47.6908,-122.341,1380,1465,5,Spring
19504,19504,6384500535,3/26/2015,499000.0,3,1.0,1270,6250,1.0,0.0,0.0,Good,7,910,360.0,1955,0.0,98116,47.5694,-122.397,2000,6250,3,Winter
19505,19505,7751800115,8/26/2014,425000.0,3,1.5,1390,9680,1.0,0.0,0.0,Very_Good,7,1390,0.0,1956,0.0,98008,47.63399999999999,-122.125,1460,10050,8,Summer
19506,19506,4137020820,10/27/2014,268000.0,4,3.0,1840,7510,2.0,0.0,0.0,Excellent,8,1840,0.0,1988,2013.0,98092,47.2595,-122.218,1650,7957,10,Fall
19507,19507,9407000230,12/4/2014,240000.0,3,1.0,1600,12566,1.0,0.0,0.0,Very_Good,7,1600,0.0,1971,0.0,98045,47.4431,-121.765,1600,10650,12,Winter
19508,19508,3306200230,3/3/2015,147000.0,3,1.5,1480,9606,1.0,0.0,0.0,Very_Good,7,1100,380.0,1964,0.0,98023,47.2978,-122.363,1600,9619,3,Winter
19509,19509,3888100176,3/6/2015,500000.0,4,2.0,2120,7806,1.0,0.0,0.0,Very_Good,6,1770,350.0,1949,0.0,98033,47.6859,-122.166,1560,9920,3,Winter
19510,19510,7011201325,10/28/2014,1010000.0,4,2.75,2940,5400,1.5,0.0,2.0,Excellent,8,1940,1000.0,1910,0.0,98119,47.6366,-122.369,1970,2008,10,Fall
19511,19511,1424130220,3/9/2015,991500.0,4,3.0,3820,26895,2.0,0.0,2.0,Good,11,3820,0.0,1995,0.0,98072,47.7253,-122.092,3820,24751,3,Winter
19512,19512,9165100375,11/18/2014,510000.0,5,2.0,2740,3838,1.0,0.0,0.0,Very_Good,7,1370,1370.0,1959,0.0,98117,47.6819,-122.393,1660,4040,11,Fall
19513,19513,1651500040,8/1/2014,1980000.0,4,4.0,4360,12081,2.0,0.0,0.0,Good,10,4360,0.0,2007,0.0,98004,47.6377,-122.219,2180,10800,8,Summer
19514,19514,8929000090,7/2/2014,484998.0,4,2.5,1540,1870,2.0,0.0,0.0,Good,8,1540,0.0,2014,0.0,98029,47.5524,-121.999,1540,1619,7,Summer
19515,19515,3303850360,6/25/2014,1280000.0,4,3.5,4660,17398,2.0,0.0,2.0,Good,11,4660,0.0,2003,0.0,98006,47.5422,-122.112,5080,24913,6,Spring
19516,19516,2011000120,5/29/2014,210000.0,3,1.75,1590,7617,2.0,0.0,0.0,Good,7,1590,0.0,1986,0.0,98198,47.3819,-122.312,1490,7450,5,Spring
19517,19517,6751100205,8/4/2014,450000.0,2,1.0,1180,10720,1.0,0.0,0.0,Very_Good,7,1180,0.0,1955,0.0,98007,47.5893,-122.135,1420,10750,8,Summer
19518,19518,5078400035,4/2/2015,875000.0,4,1.75,2360,8286,1.0,0.0,0.0,Good,7,1320,1040.0,1952,0.0,98004,47.6226,-122.205,1680,7630,4,Spring
19519,19519,6073300530,4/28/2015,529950.0,4,2.75,1860,7500,1.0,0.0,0.0,Excellent,8,1220,640.0,1967,0.0,98056,47.5398,-122.173,2020,8137,4,Spring
19520,19520,9818700645,7/23/2014,415000.0,3,1.75,1470,4000,1.0,0.0,0.0,Good,7,1070,400.0,1979,0.0,98122,47.6067,-122.298,1280,3500,7,Summer
19521,19521,6181700625,2/20/2015,590000.0,4,2.0,2990,12970,1.5,0.0,2.0,Very_Good,7,1960,1030.0,1948,0.0,98028,47.7605,-122.258,2500,10680,2,Winter
19522,19522,8718500610,5/26/2014,379950.0,3,1.5,1690,9144,1.0,0.0,0.0,Very_Good,7,1140,550.0,1956,0.0,98028,47.739,-122.253,1840,10600,5,Spring
19523,19523,7950302150,4/10/2015,385000.0,1,1.0,660,3570,1.0,0.0,0.0,Good,6,660,0.0,1906,0.0,98118,47.5659,-122.284,1520,4080,4,Spring
19524,19524,923000115,10/29/2014,588000.0,3,1.75,2310,7620,2.0,0.0,0.0,Good,8,2310,0.0,1942,1988.0,98177,47.7266,-122.363,2200,7672,10,Fall
19525,19525,1722800835,8/11/2014,252500.0,2,1.0,770,2191,1.0,0.0,0.0,Good,6,770,0.0,1937,0.0,98108,47.5512,-122.323,940,5000,8,Summer
19526,19526,7436300180,5/19/2014,530000.0,3,3.5,2320,3174,2.0,0.0,0.0,Good,9,2060,260.0,1997,0.0,98033,47.6897,-122.175,2320,3187,5,Spring
19527,19527,1630700276,1/5/2015,385000.0,2,1.5,1370,159865,1.0,0.0,0.0,Good,7,1370,0.0,1960,0.0,98072,47.7592,-122.092,1370,16217,1,Winter
19528,19528,2558670110,8/29/2014,419000.0,3,2.25,1700,7650,1.0,0.0,0.0,Very_Good,7,1340,360.0,1975,0.0,98034,47.7214,-122.166,1980,7200,8,Summer
19529,19529,402000110,10/17/2014,175000.0,2,1.0,960,5508,1.0,0.0,0.0,Good,6,770,190.0,1951,0.0,98118,47.5307,-122.277,1280,5304,10,Fall
19530,19530,442000175,3/31/2015,515000.0,2,1.0,1150,5664,1.0,0.0,0.0,Good,7,870,280.0,1948,0.0,98115,47.6894,-122.284,1380,5664,3,Winter
19531,19531,8825900410,2/18/2015,945000.0,4,2.5,2910,4680,1.5,0.0,0.0,Excellent,9,1850,1060.0,1937,0.0,98115,47.6745,-122.31,1960,4120,2,Winter
19532,19532,984210120,6/20/2014,359900.0,5,2.25,2290,7420,1.0,0.0,0.0,Good,7,1290,1000.0,1973,0.0,98058,47.4375,-122.166,1660,7526,6,Spring
19533,19533,8044050040,8/7/2014,419950.0,4,2.5,2260,5164,2.0,0.0,0.0,Good,8,2260,0.0,1996,0.0,98056,47.50899999999999,-122.166,2260,5866,8,Summer
19534,19534,2771604370,9/26/2014,460000.0,3,1.75,1300,4000,1.0,0.0,0.0,Good,7,900,400.0,1953,0.0,98199,47.6368,-122.388,1750,4000,9,Summer
19535,19535,5028602020,3/5/2015,255000.0,3,2.25,1850,7151,2.0,0.0,0.0,Good,7,1850,0.0,1989,0.0,98023,47.2843,-122.352,1710,6827,3,Winter
19536,19536,643300040,11/4/2014,481000.0,4,1.75,1920,9500,1.0,0.0,0.0,Very_Good,7,1470,450.0,1966,0.0,98006,47.5683,-122.177,1820,10091,11,Fall
19537,19537,643300040,3/13/2015,719521.0,4,1.75,1920,9500,1.0,0.0,0.0,Very_Good,7,1470,450.0,1966,0.0,98006,47.5683,-122.177,1820,10091,3,Winter
19538,19538,224059025,6/20/2014,1080000.0,3,3.0,4910,43560,2.0,0.0,0.0,Very_Good,10,4000,910.0,1989,0.0,98007,47.5911,-122.131,3540,12288,6,Spring
19539,19539,3379200100,5/23/2014,334000.0,4,2.5,2210,6080,1.0,0.0,2.0,Very_Good,8,1410,800.0,1965,0.0,98178,47.4915,-122.228,2210,6175,5,Spring
19540,19540,6338000493,9/12/2014,675000.0,4,2.75,2280,3200,1.5,0.0,0.0,Excellent,8,1520,760.0,1931,0.0,98105,47.6709,-122.282,1970,4687,9,Summer
19541,19541,293000068,6/13/2014,556000.0,3,1.75,1640,7437,1.0,0.0,0.0,Good,7,1090,550.0,1948,0.0,98126,47.5324,-122.38,1640,7436,6,Spring
19542,19542,6169901095,8/15/2014,900000.0,4,2.0,1980,7200,2.0,0.0,3.0,Good,8,1700,280.0,1910,0.0,98119,47.6318,-122.369,2490,4200,8,Summer
19543,19543,4443800375,10/2/2014,400000.0,3,1.0,900,4084,1.5,0.0,0.0,Good,7,900,0.0,1910,0.0,98117,47.684,-122.393,1280,4080,10,Fall
19544,19544,9376301800,3/24/2015,724950.0,4,1.75,1960,4340,1.0,0.0,0.0,Excellent,8,980,980.0,1912,0.0,98117,47.6847,-122.37,1630,4360,3,Winter
19545,19545,6799300150,9/3/2014,321000.0,4,2.25,1800,4500,2.0,0.0,0.0,Very_Good,8,1800,0.0,2004,0.0,98031,47.394,-122.183,2010,5050,9,Summer
19546,19546,3271800910,7/1/2014,1360000.0,4,3.5,4270,5800,2.0,0.0,3.0,Excellent,10,3170,1100.0,1937,0.0,98199,47.6474,-122.411,3100,5800,7,Summer
19547,19547,42000245,6/13/2014,171000.0,4,2.0,1520,19672,1.0,0.0,0.0,Good,6,1020,500.0,1920,0.0,98188,47.4683,-122.281,1810,7840,6,Spring
